Date,Precipitation [mm/day],Discharge [m^3/s],Mean Temperature [C],Minimum Temperature [C],Maximum Temperature [C],Photoperiod [hr]
1946.11.18,0,8.52336,3.03869,-1.14978,7.22715,9.558295
1946.11.19,0,12.3178,4.43642,-0.0271521,8.9,9.521691
1946.11.20,0,12.3461,3.86153,-5,12.7231,9.485808
1946.11.21,0.5,12.9691,1.35022,-8.92263,11.6231,9.450669
1946.11.22,0,14.6115,-10.8136,-14.4272,-7.2,9.416298
1946.11.23,0,15.2344,-4.47489,-11.7226,2.77285,9.382721
1946.11.24,0,8.18356,0.500221,-3.42671,4.42715,9.349961
1946.11.25,0,8.66494,-7.52715,-14.4543,-0.6,9.318045
1946.11.26,0,10.9869,0.788687,-5.62263,7.2,9.286997
1946.11.27,1.28642,10.5055,-6.67715,-14.9502,1.59592,9.256840
1946.11.28,0,6.7394,-2.81131,-10.6226,5,9.227601
1946.11.29,0,6.54118,-4.18847,-8.3,-0.0769309,9.199303
1946.11.30,0,8.18356,-3.29796,-6.59592,0,9.171970
1946.12.01,0,5.21029,-8.57737,-16.0774,-1.07737,9.145627
1946.12.02,0,4.47405,-8.06358,-15,-1.12715,9.120296
1946.12.03,0,7.64554,-1.38642,-7.2,4.42715,9.096002
1946.12.04,0,7.10752,1.47693,-7.07329,10.0272,9.072765
1946.12.05,0,2.97326,1.48824,-3.82307,6.79956,9.050609
1946.12.06,0,7.87207,3.08847,-2.72307,8.9,9.029555
1946.12.07,0,7.2491,2.62671,-2.72307,7.97649,9.009622
1946.12.08,0,3.34138,7.02467,2.22715,11.8222,8.990832
1946.12.09,0,4.10594,6.59592,0.545696,12.6461,8.973203
1946.12.10,0,6.28633,0.574889,-2.2,3.34978,8.956754
1946.12.11,0,6.5695,5.01358,-1.1,11.1272,8.941500
1946.12.12,0,6.88098,1.05022,-7.87241,9.97285,8.927460
1946.12.13,0,5.38019,-10.8249,-14.4,-7.24978,8.914647
1946.12.14,0,9.06138,-9.76131,-12.8226,-6.7,8.903075
1946.12.15,1.0362,5.66336,-8.03869,-9.37737,-6.7,8.892758
1946.12.16,0.477373,3.96435,-5.53869,-12.7502,1.67285,8.883707
1946.12.17,0,3.96435,-12.3018,-16.1498,-8.45386,8.875932
1946.12.18,0,5.38019,-14.1636,-18.9996,-9.32759,8.869441
1946.12.19,0,5.66336,-6.35,-14.4,1.7,8.864243
1946.12.20,0,6.2297,-2.31335,-5.64978,1.02307,8.860344
1946.12.21,1.30905,6.79603,-2.02467,-3.99956,-0.0497788,8.857749
1946.12.22,0,5.38019,-2.82489,-5.62263,-0.0271521,8.856460
1946.12.23,0,3.96435,-4.7,-9.4,0,8.856480
1946.12.24,0,3.68118,-6.65,-8.92263,-4.37737,8.857809
1946.12.25,0,2.83168,-4.73642,-12.8,3.32715,8.860447
1946.12.26,0,2.26534,-6.96131,-15,1.07737,8.864390
1946.12.27,5.33984,3.96435,-4.38665,-7.75022,-1.02307,8.869635
1946.12.28,3.65066,3.68118,-5.09956,-9.04934,-1.14978,8.876177
1946.12.29,10.5054,2.83168,-13.1744,-17.2996,-9.04934,8.884009
1946.12.30,0,4.53069,-20.25,-26.1,-14.4,8.893122
1946.12.31,0,4.24752,-24.9366,-34.2009,-15.6724,8.903508
1947.01.01,0,5.38019,-15.8407,-22.2272,-9.4543,8.918914
1947.01.02,0,4.53069,-15.3113,-19.9004,-10.7222,8.932186
1947.01.03,0,4.81386,-19.1636,-22.1774,-16.1498,8.946690
1947.01.04,0,4.53069,-18.0251,-27.7231,-8.32715,8.962412
1947.01.05,0,4.53069,-7.8,-10.6,-5,8.979336
1947.01.06,0,4.24752,-8.07489,-17.7728,1.62307,8.997446
1947.01.07,0,4.24752,-2.54978,-5.04978,-0.0497788,9.016722
1947.01.08,0,5.09702,-4.15,-10,1.7,9.037147
1947.01.09,0,5.09702,-6.96358,-13.9,-0.0271521,9.058701
1947.01.10,0,5.38019,0.836424,-3.3,4.97285,9.081363
1947.01.11,0,5.66336,-2.31109,-6.84934,2.22715,9.105113
1947.01.12,0,5.66336,-9.70927,-15.4959,-3.92263,9.129928
1947.01.13,2.21854,5.38019,-1.41358,-5.6,2.77285,9.155787
1947.01.14,0.990949,5.94653,-1.16131,-6.72263,4.4,9.182666
1947.01.15,0.013576,5.66336,-7.01109,-12.8226,-1.19956,9.210542
1947.01.16,0.990949,5.66336,-9.47489,-16.7226,-2.22715,9.239391
1947.01.17,0,6.2297,-0.561313,-7.2,6.07737,9.269190
1947.01.18,0,7.36237,-1.37511,-9.90044,7.15022,9.299913
1947.01.19,0,6.79603,3.32285,-1.12715,7.77285,9.331536
1947.01.20,0.0226267,3.39802,0.175332,-6.7,7.05066,9.364035
1947.01.21,0,2.40693,-13.0998,-22.2,-3.99956,9.397385
1947.01.22,0,3.96435,-8.91131,-16.7226,-1.1,9.431561
1947.01.23,0,3.68118,2.25,-4.4,8.9,9.466538
1947.01.24,0,3.96435,3.05,-1.14978,7.24978,9.502291
1947.01.25,0,5.66336,3.31358,-0.572848,7.2,9.538796
1947.01.26,0,4.81386,3.85226,-0.622627,8.32715,9.576029
1947.01.27,0,3.96435,1.66358,-1.1,4.42715,9.613965
1947.01.28,0.090507,3.68118,-5.48891,-11.5235,0.545696,9.652580
1947.01.29,4.42671,4.53069,-4.72715,-6.12715,-3.32715,9.691850
1947.01.30,7.32538,4.24752,-6.15204,-8.32715,-3.97693,9.731752
1947.01.31,0,5.66336,-12.5113,-20.9733,-4.04934,9.772263
1947.02.01,0,7.36237,-13.9996,-21.1769,-6.82218,9.813361
1947.02.02,0,4.53069,-16.7249,-25.6498,-7.8,9.855022
1947.02.03,0,3.11485,-9.76131,-20.6,1.07737,9.897226
1947.02.04,0,3.39802,-18.6862,-21.7498,-15.6226,9.939950
1947.02.05,0,6.79603,-18.2887,-24.3774,-12.2,9.983173
1947.02.06,1.54525,8.49504,-14.4749,-17.8,-11.1498,10.026876
1947.02.07,0.971963,9.06138,-16.4498,-20.6724,-12.2272,10.071037
1947.02.08,0,8.49504,-15.2977,-18.8728,-11.7226,10.115638
1947.02.09,0,7.9287,-14.4,-19.4,-9.4,10.160660
1947.02.10,0,6.2297,-9.44774,-14.9728,-3.92263,10.206082
1947.02.11,0,6.79603,-6.92511,-15.5231,1.67285,10.251889
1947.02.12,0,8.49504,-3.6,-9.95022,2.75022,10.298061
1947.02.13,0,10.194,2.81131,0.572848,5.04978,10.344583
1947.02.14,0,11.8931,0.85,-3.25022,4.95022,10.391436
1947.02.15,0,10.7604,-1.41131,-5.62263,2.8,10.438607
1947.02.16,0,12.2895,-0.574889,-3.9,2.75022,10.486077
1947.02.17,,13.8469,,,,10.533834
1947.02.18,0,12.4594,-11.1249,-17.7728,-4.47693,10.581861
1947.02.19,0,10.7604,-11.7226,-17.7728,-5.67241,10.630146
1947.02.20,0.8,10.194,-10,-14.3502,-5.64978,10.678673
1947.02.21,0,10.194,-10.7016,-14.6806,-6.72263,10.727431
1947.02.22,0,11.3267,-11.9749,-17.2498,-6.7,10.776406
1947.02.23,0,8.21187,-12.8226,-16.7226,-8.92263,10.825586
1947.02.24,0.0362028,7.90039,-6.71335,-9.47693,-3.94978,10.874959
1947.02.25,0,12.9408,-5.02489,-6.74978,-3.3,10.924514
1947.02.26,0,12.0913,-7.29978,-11.7498,-2.84978,10.974239
1947.02.27,0,8.77821,-11.1726,-16.7226,-5.62263,11.024125
1947.02.28,0,13.139,-10.2387,-17.1502,-3.32715,11.074159
1947.03.01,0,12.4594,-6.97489,-10.0272,-3.92263,11.124334
1947.03.02,0,8.29682,-6.46109,-11.1498,-1.77241,11.174638
1947.03.03,0,6.28633,-5.27715,-8.32715,-2.22715,11.225064
1947.03.04,0,11.4966,-6.65,-12.2,-1.1,11.275601
1947.03.05,0,12.2045,-4.46131,-10,1.07737,11.326241
1947.03.06,0,12.2895,-3.37263,-8.92263,2.17737,11.376975
1947.03.07,0,12.7142,-3.06131,-7.82263,1.7,11.427797
1947.03.08,0.990949,13.0257,-2.18869,-7.10044,2.72307,11.478697
1947.03.09,0,9.51444,-0.302042,-3.32715,2.72307,11.529668
1947.03.10,0,7.70217,-0.311313,-3.9,3.27737,11.580703
1947.03.11,1.5362,13.9602,1.62511,-0.622627,3.87285,11.631795
1947.03.12,8.53212,23.0216,2.76153,1.67285,3.85022,11.682936
1947.03.13,0.831677,28.3168,0.525111,-1.74978,2.8,11.734119
1947.03.14,0.0362028,22.7667,-5.36109,-10.0498,-0.672406,11.785339
1947.03.15,1.47737,20.1332,-5.03847,-8.94978,-1.12715,11.836589
1947.03.16,0,13.3089,-6.12715,-11.1769,-1.07737,11.887861
1947.03.17,0,11.0719,-3.62489,-8.92263,1.67285,11.939151
1947.03.18,0,18.859,-2.22285,-7.72307,3.27737,11.990451
1947.03.19,0,20.473,-1.4,-7.15022,4.35022,12.041756
1947.03.20,0.013576,20.4447,-0.0384655,-2.84978,2.77285,12.093059
1947.03.21,2.5,16.9901,0.213797,-2.8,3.22759,12.144355
1947.03.22,0,22.2853,6.38869,-2.82263,15.6,12.195638
1947.03.23,12.4588,14.0734,7.81131,0.622627,15,12.246902
1947.03.24,0.822627,29.4495,4.12511,-0.0271521,8.27737,12.298141
1947.03.25,0,22.2004,-1.71131,-7.8,4.37737,12.349350
1947.03.26,0,22.2287,-3.3862,-8.92263,2.15022,12.400521
1947.03.27,0,20.8978,-0.302042,-7.22715,6.62307,12.451650
1947.03.28,1.24117,22.3986,1.41131,-3.9,6.72263,12.502730
1947.03.29,3.62804,22.9083,0.574889,-5.6,6.74978,12.553756
1947.03.30,1.5,19.0006,-1.70204,-5.02715,1.62307,12.604720
1947.03.31,1.02263,23.5313,0.55,-2.15022,3.25022,12.655618
1947.04.01,11.3095,22.9366,1.67285,0.572848,2.77285,12.706443
1947.04.02,6.22351,34.2633,4.41153,0,8.82307,12.757187
1947.04.03,0,47.5722,4.95022,1.07737,8.82307,12.807846
1947.04.04,7.5425,49.5544,4.98869,2.8,7.17737,12.858412
1947.04.05,5.9575,63.7128,6.11358,2.2,10.0272,12.908878
1947.04.06,3.8362,85.2336,4.6638,-0.699558,10.0272,12.959237
1947.04.07,0,72.7742,2.15949,-2.27693,6.59592,13.009482
1947.04.08,0.090507,61.4475,1.88665,-1.74978,5.52307,13.059606
1947.04.09,0,59.4653,1.4362,-2.67329,5.5457,13.109600
1947.04.10,8.17241,63.7128,6.63869,3.25022,10.0272,13.159458
1947.04.11,27.1375,140.734,5.55,1.67285,9.42715,13.209171
1947.04.12,1.52263,133.372,1.08869,-5.57285,7.75022,13.258731
1947.04.13,0,98.8256,5.28847,-2.75022,13.3272,13.308128
1947.04.14,0.0362028,77.588,7.45022,1.05022,13.8502,13.357356
1947.04.15,19.2095,68.2435,3.02511,-1.1,7.15022,13.406403
1947.04.16,0,63.7128,0.588465,-6.62307,7.8,13.455261
1947.04.17,1.71854,51.5366,3.58642,-0.6,7.77285,13.503920
1947.04.18,0,30.5821,3.9362,-1.12715,8.99956,13.552370
1947.04.19,0,47.5722,2.84752,-2.12759,7.82263,13.600601
1947.04.20,0,51.5366,7.61198,1.97373,13.2502,13.648601
1947.04.21,0,46.7227,6.92511,1.05022,12.8,13.696361
1947.04.22,4.54437,43.3247,9.12737,7.17737,11.0774,13.743867
1947.04.23,9.78687,44.1742,5.55,2.77285,8.32715,13.791110
1947.04.24,0,49.5544,5.01358,-1.05022,11.0774,13.838076
1947.04.25,0,49.5544,6.39073,-0.495917,13.2774,13.884753
1947.04.26,0,46.7227,13.0251,3.85022,22.2,13.931128
1947.04.27,0,41.6257,12.2115,2.77285,21.6502,13.977188
1947.04.28,0,36.5287,12.8498,1.74978,23.9498,14.022919
1947.04.29,2.78962,34.8297,17.4004,11.0502,23.7507,14.068307
1947.04.30,0.0588295,33.4138,16.3638,6.65022,26.0774,14.113338
1947.05.01,28.0507,36.5287,15.5998,7.24978,23.9498,14.157997
1947.05.02,7.90541,63.7128,11.3864,4.97285,17.8,14.202269
1947.05.03,0,68.2435,13.8977,3.92263,23.8728,14.246138
1947.05.04,0,57.4831,14.6004,8.25022,20.9507,14.289587
1947.05.05,0,46.7227,8.2638,3.22759,13.3,14.332602
1947.05.06,10.1638,42.4752,8.5638,3.9,13.2276,14.375164
1947.05.07,0,41.6257,5.55,-1.65022,12.7502,14.417257
1947.05.08,0,38.2277,5.22511,-0.6,11.0502,14.458863
1947.05.09,0,35.6792,6.96358,-2.15022,16.0774,14.499965
1947.05.10,0,32.5643,12.7728,4.92307,20.6226,14.540544
1947.05.11,0,29.7326,18.0977,10.5728,25.6226,14.580581
1947.05.12,1.02263,26.901,19.3482,13.8231,24.8733,14.620058
1947.05.13,10.0823,26.2214,15.2751,8.9,21.6502,14.658956
1947.05.14,0,26.2214,13.5887,8.27737,18.9,14.697255
1947.05.15,1.3213,26.2214,18.6,14.9728,22.2272,14.734935
1947.05.16,0,25.5134,13.3477,5.09956,21.5959,14.771978
1947.05.17,0,24.8055,14.1864,7.89956,20.4733,14.808361
1947.05.18,0,24.1259,18.3364,8.9,27.7728,14.844066
1947.05.19,3.75475,23.4463,17.4751,13.2502,21.7,14.879072
1947.05.20,0.090507,20.7845,13.5731,6.57329,20.5728,14.913357
1947.05.21,0,21.4358,11.9251,4.87329,18.9769,14.946903
1947.05.22,0.477373,22.0871,15.0136,10.5728,19.4543,14.979686
1947.05.23,0,22.0871,10.8749,5.02715,16.7226,15.011688
1947.05.24,0,20.1332,13.8864,5.04978,22.7231,15.042888
1947.05.25,0,18.236,14.7228,5.62263,23.8231,15.073263
1947.05.26,2,18.236,13.2253,3.25022,23.2004,15.102795
1947.05.27,0.286424,20.1332,12.7138,6.12715,19.3004,15.131463
1947.05.28,0,18.859,8.6,3.3,13.9,15.159246
1947.05.29,0.477373,18.859,6.66153,0.523069,12.8,15.186124
1947.05.30,0,9.37286,11.3502,1.07737,21.6231,15.212078
1947.05.31,0,8.94811,18.0636,9.42715,26.7,15.237088
1947.06.01,0.86788,7.5889,16.9749,12.7728,21.1769,15.261135
1947.06.02,0,9.74098,12.4864,5,19.9728,15.284201
1947.06.03,0,10.0525,13.652,6.22671,21.0774,15.306268
1947.06.04,1.5,6.37128,19.4364,12.7728,26.1,15.327317
1947.06.05,3.96291,9.34454,22.2002,16.6502,27.7502,15.347332
1947.06.06,0,11.7232,18.3613,10.6226,26.1,15.366297
1947.06.07,9.22814,11.8364,17.8113,12.8,22.8226,15.384196
1947.06.08,0,10.9869,18.3115,11.1,25.5231,15.401013
1947.06.09,11.0923,6.99425,22.2385,16.1769,28.3,15.416734
1947.06.10,1.02263,12.7426,19.9253,12.1004,27.7502,15.431347
1947.06.11,0.331677,15.7725,11.3751,7.15022,15.6,15.444838
1947.06.12,1.40408,12.3178,10.602,6.17693,15.0272,15.457196
1947.06.13,30.9841,13.8186,8.57511,7.17737,9.97285,15.468409
1947.06.14,0,19.482,11.6864,5.57285,17.8,15.478469
1947.06.15,0,16.1972,14.6525,7.17737,22.1276,15.487365
1947.06.16,0.0452535,12.8558,15.2274,7.22715,23.2276,15.495091
1947.06.17,11.7384,13.3655,19.0889,14.3774,23.8004,15.501639
1947.06.18,0,12.9125,17.5362,10.0996,24.9728,15.507005
1947.06.19,0,13.7336,18.0251,11.1272,24.9231,15.511182
1947.06.20,0,17.5564,18.5751,11.1,26.0502,15.514168
1947.06.21,0,18.859,21.6095,16.6231,26.5959,15.515961
1947.06.22,0.113134,12.1762,22.1844,18.8231,25.5457,15.516559
1947.06.23,28.4272,7.16415,20.7731,16.0231,25.5231,15.515961
1947.06.24,0,9.34454,20.7731,12.7231,28.8231,15.514170
1947.06.25,8.87737,8.83484,22.1004,16.0774,28.1235,15.511186
1947.06.26,0,9.03306,23.3002,14.9502,31.6502,15.507014
1947.06.27,0,11.8931,26.898,20.5457,33.2502,15.501658
1947.06.28,11.2905,15.9424,24.4387,16.7,32.1774,15.495122
1947.06.29,0.013576,12.063,20.2615,15.5728,24.9502,15.487415
1947.06.30,14.0543,5.91821,19.948,14.9728,24.9231,15.478543
1947.07.01,0,14.6964,18.5366,12.7231,24.3502,15.468515
1947.07.02,0,19.482,18.5615,9.4,27.7231,15.457340
1947.07.03,0.19459,18.859,24.4115,17.2,31.6231,15.445030
1947.07.04,0.954747,10.2507,24.4613,19.9231,28.9996,15.431595
1947.07.05,5.43719,14.4699,23.3364,18.8728,27.8,15.417048
1947.07.06,0,9.45781,20.7774,14.3774,27.1774,15.401403
1947.07.07,0,4.98376,20.2751,12.8498,27.7004,15.384673
1947.07.08,0,10.4206,20.5364,11.7724,29.3004,15.366873
1947.07.09,0,10.9303,22.4118,14.3502,30.4733,15.348020
1947.07.10,0,10.3356,22.1502,13.3272,30.9733,15.328128
1947.07.11,0,8.04197,24.1002,16.1,32.1004,15.307215
1947.07.12,24.8027,6.9093,24.698,18.8728,30.5231,15.285299
1947.07.13,0,9.25959,25.7866,19.9502,31.6231,15.262398
1947.07.14,4.50497,9.37286,24.6502,18.2502,31.0502,15.238529
1947.07.15,0,8.74989,23.9,16.7226,31.0774,15.213712
1947.07.16,0,8.01365,24.7726,17.8724,31.6728,15.187966
1947.07.17,2.53984,8.63662,25.548,20.5728,30.5231,15.161311
1947.07.18,0,8.29682,21.9002,16.0774,27.7231,15.133767
1947.07.19,0,8.12692,18.0002,8.27737,27.7231,15.105353
1947.07.20,1.75475,5.63504,20.8115,15.4959,26.1272,15.076091
1947.07.21,0,4.78554,15.2025,8.27737,22.1276,15.046001
1947.07.22,0,6.08811,15.8613,6.74978,24.9728,15.015102
1947.07.23,0,6.51286,19.9887,12.1774,27.8,14.983417
1947.07.24,0,6.54118,21.0751,13.3,28.8502,14.950966
1947.07.25,0,6.08811,21.3502,15.5231,27.1774,14.917769
1947.07.26,0,6.08811,26.6728,17.7728,35.5728,14.883847
1947.07.27,0,5.06871,26.0118,18.3,33.7235,14.849221
1947.07.28,0,4.72891,24.4364,15.0498,33.8231,14.813911
1947.07.29,0,5.26692,28.6115,20.5728,36.6502,14.777937
1947.07.30,0,5.60673,28.0002,21.6502,34.3502,14.741320
1947.07.31,0,5.60673,19.6887,12.2272,27.1502,14.704079
1947.08.01,0.322627,5.66336,21.0751,14.4,27.7502,14.666235
1947.08.02,0,5.46514,25.8115,16.6502,34.9728,14.627806
1947.08.03,0.286424,4.3891,28.5774,21.0774,36.0774,14.588812
1947.08.04,0,4.44574,30.5251,22.7728,38.2774,14.549271
1947.08.05,0,4.64396,31.0864,24.4,37.7728,14.509203
1947.08.06,0,4.3891,28.5615,22.1502,34.9728,14.468625
1947.08.07,0,4.72891,24.7272,16.1769,33.2774,14.427556
1947.08.08,0,5.66336,26.6002,18.8502,34.3502,14.386012
1947.08.09,0,5.46514,28.5751,22.7728,34.3774,14.344012
1947.08.10,0,4.24752,30.2751,22.8,37.7502,14.301571
1947.08.11,0,3.82277,29.6525,23.2276,36.0774,14.258707
1947.08.12,0,4.07762,28.2346,22.6461,33.8231,14.215435
1947.08.13,0,4.24752,27.4638,23.2774,31.6502,14.171771
1947.08.14,0,4.58732,21.5618,13.7733,29.3502,14.127730
1947.08.15,0,4.58732,21.4362,11.8222,31.0502,14.083328
1947.08.16,0,4.44574,23.8615,18.8004,28.9226,14.038578
1947.08.17,3.91446,3.82277,30.2138,22.1774,38.2502,13.993495
1947.08.18,3.15066,2.40693,29.1885,23.3769,35,13.948092
1947.08.19,10.9429,2.40693,25.8228,21.0231,30.6226,13.902383
1947.08.20,80.637,9.74098,25.7638,19.3774,32.1502,13.856381
1947.08.21,0,13.5071,28.8615,21.6728,36.0502,13.810097
1947.08.22,0,10.7321,29.1138,23.2774,34.9502,13.763545
1947.08.23,0,9.11801,28.3477,21.7226,34.9728,13.716736
1947.08.24,26.5506,8.52336,25.3634,18.9769,31.7498,13.669681
1947.08.25,0,6.59781,20.0385,16.0774,23.9996,13.622392
1947.08.26,0,9.88256,18.35,8.94978,27.7502,13.574879
1947.08.27,0,14.0168,22.7728,15.5728,29.9728,13.527152
1947.08.28,16.1212,8.57999,19.038,15.0272,23.0489,13.479222
1947.08.29,37.8431,4.19089,22.2002,16.6502,27.7502,13.431098
1947.08.30,0,5.12534,23.5864,18.3,28.8728,13.382790
1947.08.31,0,9.00474,22.7977,15.0498,30.5457,13.334306
1947.09.01,31.413,23.5313,22.4638,17.1774,27.7502,13.285656
1947.09.02,0,16.3954,23.0138,13.8502,32.1774,13.236847
1947.09.03,0,20.02,23.0885,15.0996,31.0774,13.187889
1947.09.04,1.78962,9.14633,22.4118,18.8728,25.9507,13.138789
1947.09.05,0,7.419,22.1502,13.2502,31.0502,13.089555
1947.09.06,0.0452535,5.69168,24.1138,16.0774,32.1502,13.040194
1947.09.07,0,4.61564,25.798,19.9728,31.6231,12.990714
1947.09.08,0,2.91663,27.9866,22.7231,33.2502,12.941122
1947.09.09,0,4.98376,27.7138,21.0502,34.3774,12.891424
1947.09.10,0.763797,6.9093,26.6502,21.6502,31.6502,12.841627
1947.09.11,18.6991,6.82435,22.7274,17.1774,28.2774,12.791738
1947.09.12,18.2693,8.77821,15.5364,13.8728,17.2,12.741762
1947.09.13,1.47737,9.62771,19.6774,13.2774,26.0774,12.691707
1947.09.14,0,8.97643,18.0251,12.7231,23.3272,12.641578
1947.09.15,0,7.9287,12.4118,5.49592,19.3276,12.591382
1947.09.16,0,11.5533,14.3638,9.35022,19.3774,12.541123
1947.09.17,0,10.7887,18.3364,10,26.6728,12.490808
1947.09.18,0,10.6754,26.3864,19.9728,32.8,12.440442
1947.09.19,0,8.91979,26.6864,20.6,32.7728,12.390031
1947.09.20,0,12.8841,23.2389,17.1502,29.3276,12.339580
1947.09.21,0,9.62771,15.5002,9.37737,21.6231,12.289095
1947.09.22,0,3.11485,6.4,-0.0497788,12.8498,12.238581
1947.09.23,0,4.75722,14.4251,6.07737,22.7728,12.188044
1947.09.24,1.75475,6.59781,12.2613,6.7,17.8226,12.137489
1947.09.25,0,6.2297,7.53847,-0.495917,15.5728,12.086921
1947.09.26,0,6.00316,7.75,-1.65022,17.1502,12.036346
1947.09.27,16.1371,5.80494,9.41153,4.95022,13.8728,11.985770
1947.09.28,1.77737,5.55009,14.4002,8.27737,20.5231,11.935197
1947.09.29,0,5.12534,9.97285,4.4,15.5457,11.884635
1947.09.30,0,3.7095,5.52511,0,11.0502,11.834087
1947.10.01,0,5.60673,9.69796,3.87285,15.5231,11.783561
1947.10.02,6.49051,5.74831,13.8887,6.7,21.0774,11.733061
1947.10.03,3.40408,6.79603,18.6726,15.5457,21.7996,11.682595
1947.10.04,0.786424,7.16415,17.2251,8.85022,25.6,11.632167
1947.10.05,0,9.03306,19.6887,10,29.3774,11.581786
1947.10.06,0,3.76613,19.75,12.8498,26.6502,11.531456
1947.10.07,0.513576,3.76613,15.85,11.0774,20.6226,11.481185
1947.10.08,0,5.94653,11.9636,5.02715,18.9,11.430980
1947.10.09,0,6.17306,14.9751,7.77285,22.1774,11.380848
1947.10.10,0,6.17306,17.7864,10.5728,25,11.330795
1947.10.11,0,6.17306,18.0251,11.0502,25,11.280831
1947.10.12,2.90408,5.21029,19.312,13.1778,25.4461,11.230962
1947.10.13,0,4.24752,11.9251,2.2,21.6502,11.181196
1947.10.14,0,5.74831,22.2115,13.8502,30.5728,11.131543
1947.10.15,0,5.94653,21.6636,13.9769,29.3502,11.082010
1947.10.16,0,5.80494,22.4118,16.5733,28.2502,11.032607
1947.10.17,0,5.80494,19.9751,11.6728,28.2774,10.983343
1947.10.18,0,5.60673,16.6231,7.82263,25.4235,10.934228
1947.10.19,0,4.87049,14.7,3.34978,26.0502,10.885272
1947.10.20,0,3.7095,17.802,8.40408,27.2,10.836486
1947.10.21,0,4.07762,20.2523,9.42715,31.0774,10.787880
1947.10.22,0,5.40851,22.0756,16.0004,28.1507,10.739465
1947.10.23,2.56247,4.44574,11.9002,7.17737,16.6231,10.691253
1947.10.24,11.1321,4.64396,10.5115,8.87285,12.1502,10.643257
1947.10.25,5.12804,4.64396,9.74774,8.87285,10.6226,10.595488
1947.10.26,4.16788,4.64396,11.1,9.37737,12.8226,10.547960
1947.10.27,15.1615,4.44574,11.3728,9.97285,12.7728,10.500686
1947.10.28,0,4.53069,9.42285,5.5457,13.3,10.453680
1947.10.29,0,11.2418,7.68891,3.27737,12.1004,10.406956
1947.10.30,0,8.91979,10.248,7.77285,12.7231,10.360530
1947.10.31,0.685539,7.30573,10.2138,8.3,12.1276,10.314416
1947.11.01,0.217217,7.2491,10.8115,8.85022,12.7728,10.268630
1947.11.02,0,5.74831,10.4618,8.20044,12.7231,10.223190
1947.11.03,0,2.66178,11.15,6.7,15.6,10.178110
1947.11.04,1.45475,2.97326,10.2615,7.77285,12.7502,10.133410
1947.11.05,4.5638,6.48455,7.43665,3.82307,11.0502,10.089107
1947.11.06,0,6.79603,1.32737,-1.72263,4.37737,10.045219
1947.11.07,11.2416,10.1374,1.08869,-2.82263,5,10.001765
1947.11.08,0,8.83484,-3.30226,-4.42715,-2.17737,9.958764
1947.11.09,0,7.02257,-2.08802,-7.29956,3.12351,9.916237
1947.11.10,0,6.17306,-4.72489,-7.2,-2.24978,9.874203
1947.11.11,0,6.00316,-5.91109,-12.8724,1.05022,9.832684
1947.11.12,0,7.30573,-3.93847,-7.84978,-0.0271521,9.791701
1947.11.13,0,5.46514,-4.7862,-12.8498,3.27737,9.751275
1947.11.14,0,5.21029,0.525111,-3.34978,4.4,9.711429
1947.11.15,14.3041,5.06871,1.63642,-0.0271521,3.3,9.672184
1947.11.16,4.73212,4.3891,-0.838465,-3.34978,1.67285,9.633565
1947.11.17,0,4.13425,-7.31313,-14.5765,-0.0497788,9.595594
1947.11.18,2.74117,4.24752,-2.33598,-6.82218,2.15022,9.558295
1947.11.19,1.30905,4.72891,1.34796,-0.0271521,2.72307,9.521691
1947.11.20,2.25475,6.5695,2.19796,0.572848,3.82307,9.485808
1947.11.21,8.8638,7.39068,1.87307,-1.79956,5.5457,9.450669
1947.11.22,3.27737,8.49504,-4.27241,-7.82263,-0.722184,9.416298
1947.11.23,0,8.49504,-7.27489,-12.8498,-1.7,9.382721
1947.11.24,0.822627,10.7604,-6.1862,-10.6724,-1.7,9.349961
1947.11.25,0.477373,10.194,-8.05,-11.7,-4.4,9.318045
1947.11.26,0,10.194,-10.5364,-14.9728,-6.1,9.286997
1947.11.27,4.58642,7.9287,-7.98665,-11.6728,-4.30044,9.256840
1947.11.28,2.99095,5.66336,-12.5136,-18.3272,-6.7,9.227601
1947.11.29,0,9.06138,-16.7134,-23.9,-9.52671,9.199303
1947.11.30,0,9.62771,-12.9753,-24.2778,-1.67285,9.171970
1947.12.01,0,5.66336,0.513797,-3.87285,4.90044,9.145627
1947.12.02,0,9.06138,-3.55022,-8.75066,1.65022,9.120296
1947.12.03,0,9.06138,-3.67467,-8.34978,1.00044,9.096002
1947.12.04,10.8095,9.62771,-7.5,-12.1774,-2.82263,9.072765
1947.12.05,2.88146,8.49504,-5.62467,-8.42671,-2.82263,9.050609
1947.12.06,0,7.9287,-5.57489,-11.1498,0,9.029555
1947.12.07,3.09503,5.66336,-1.40204,-3.37693,0.572848,9.009622
1947.12.08,0.954747,4.53069,-10.3247,-17.2996,-3.34978,8.990832
1947.12.09,0,9.06138,-17.5385,-27.2272,-7.84978,8.973203
1947.12.10,0.0814563,8.49504,,,-3.97693,8.956754
1947.12.11,0.477373,9.62771,-14.7613,-22.7502,-6.77241,8.941500
1947.12.12,0,9.06138,-6.66358,-9.37737,-3.94978,8.927460
1947.12.13,0,9.06138,-5.36109,-10.1493,-0.572848,8.914647
1947.12.14,0,6.79603,-2.51131,-6.67285,1.65022,8.903075
1947.12.15,0,5.66336,-6.17467,-12.9493,0.6,8.892758
